0;Chain_8;Chain_10;Chain_12;Chain_21;Chain_23;Chain_26;Chain_28;Chain_29;Chain_30;Chain_34;Chain_35;Chain_40;Chain_41;Chain_43;Chain_49;Chain_53;Chain_54;Chain_56;Chain_60;Chain_74;Chain_77;Chain_91;Chain_95;Chain_99;Chain_100;Chain_101;Chain_104;Chain_106;Chain_108;Chain_120;Chain_141;Chain_153;Chain_166;Chain_168;Chain_173;Chain_177;Chain_184;Chain_187;Chain_205;Chain_206;Chain_222;Chain_229;Chain_243;Chain_245;Chain_248;Chain_250;Chain_251;Chain_255;Chain_264;Chain_267;Chain_269;Chain_275;Chain_288;Chain_295;Chain_301;Chain_304;Chain_324;Chain_326;Chain_327;Chain_334;Chain_335;Chain_338;Chain_340;Chain_351;Chain_358;Chain_366;Chain_376
11;2.279785379;2.387639663;1.579836634;1.985588832;3.802536364;4.373083735;3.952504218;1.443855332;3.061745042;2.562927064;2.162025029;1.867245819;4.08519942;2.942770076;2.070258246;2.020720455;2.006899856;2.056346364;2.880382763;3.265155277;4.20572691;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;1.624675644;0.830620568;3.534219308;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;2.28293914;3.378480837
12;3.031165186;1.439674818;1.579836634;3.43966767;2.4893921;3.022074682;2.755278296;5.496970565;1.460444313;1.454372988;2.437528999;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;3.852694552;0.712836416;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;6.373673575;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.235311944;4.287716322;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;2.733352381;1.487875801;3.498417839;1.478466624;2.023645908;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
13;2.279785379;2.387639663;1.579836634;1.985588832;3.802536364;4.373083735;3.952504218;1.443855332;3.061745042;2.562927064;2.162025029;1.867245819;4.08519942;2.942770076;2.070258246;2.020720455;2.006899856;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;1.624675644;0.830620568;3.534219308;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;2.28293914;3.378480837
14;3.031165186;1.439674818;1.579836634;3.43966767;2.4893921;3.022074682;2.755278296;5.496970565;1.460444313;1.454372988;2.437528999;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;3.852694552;0.712836416;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;6.373673575;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;4.287716322;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;3.498417839;1.478466624;2.023645908;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
15;2.279785379;2.387639663;1.579836634;1.985588832;3.802536364;4.373083735;3.952504218;1.443855332;3.061745042;2.562927064;2.162025029;1.867245819;4.08519942;2.942770076;2.070258246;2.020720455;2.006899856;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;1.624675644;0.830620568;3.534219308;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;2.28293914;3.378480837
16;3.031165186;1.439674818;1.579836634;3.43966767;2.4893921;3.022074682;2.755278296;5.496970565;1.460444313;1.454372988;2.437528999;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;3.852694552;4.489119652;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;6.373673575;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;4.287716322;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;3.498417839;1.478466624;2.023645908;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
17;2.279785379;2.387639663;1.579836634;1.985588832;3.802536364;4.373083735;3.952504218;1.443855332;3.061745042;2.562927064;2.162025029;1.867245819;4.08519942;2.942770076;1.696130628;2.020720455;2.006899856;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;1.624675644;0.830620568;2.240657277;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;2.28293914;3.378480837
18;3.031165186;1.439674818;1.579836634;1.813758427;2.4893921;3.022074682;2.755278296;2.917097429;1.460444313;1.454372988;2.234523534;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;2.478270417;4.489119652;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;6.373673575;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;4.287716322;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;3.498417839;1.478466624;4.118779803;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
19;2.279785379;2.387639663;1.579836634;1.985588832;3.802536364;4.373083735;3.952504218;1.443855332;3.061745042;2.562927064;2.162025029;1.867245819;4.08519942;2.942770076;1.696130628;2.020720455;2.006899856;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;1.624675644;0.830620568;2.240657277;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;4.8149428;3.378480837
20;3.031165186;1.439674818;1.579836634;2.367167471;2.4893921;3.022074682;2.755278296;2.917097429;1.460444313;1.454372988;2.234523534;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;2.478270417;1.738407714;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;6.373673575;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;2.63807937;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;3.498417839;1.478466624;4.118779803;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
21;2.279785379;2.387639663;1.579836634;1.985588832;3.802536364;4.373083735;3.791758595;1.443855332;3.015685669;2.562927064;2.162025029;1.867245819;4.08519942;2.942770076;1.696130628;2.020720455;2.006899856;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;1.624675644;0.830620568;2.240657277;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;4.8149428;3.378480837
22;3.031165186;1.439674818;1.579836634;2.367167471;2.4893921;3.022074682;2.755278296;2.917097429;1.460444313;1.454372988;2.234523534;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;2.478270417;1.738407714;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;6.373673575;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;2.63807937;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;3.498417839;1.478466624;4.118779803;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
23;2.279785379;3.214832221;1.579836634;1.985588832;3.802536364;4.373083735;3.791758595;1.443855332;3.015685669;1.836748838;2.162025029;1.867245819;4.08519942;2.942770076;1.696130628;2.020720455;0.878914836;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;1.624675644;0.830620568;2.240657277;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;4.8149428;3.378480837
24;3.031165186;1.439674818;1.579836634;2.367167471;2.4893921;3.022074682;2.755278296;2.917097429;1.460444313;5.42071013;2.234523534;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;2.443797326;1.738407714;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;3.195034121;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;2.63807937;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;3.498417839;1.478466624;4.118779803;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
25;1.373852024;3.214832221;1.579836634;1.985588832;3.802536364;4.373083735;3.791758595;1.443855332;3.015685669;1.836748838;2.162025029;1.867245819;4.08519942;2.942770076;1.696130628;2.020720455;0.878914836;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;1.624675644;0.830620568;2.240657277;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;4.8149428;3.378480837
26;3.031165186;1.439674818;1.579836634;2.367167471;2.4893921;3.022074682;2.755278296;2.917097429;1.460444313;5.42071013;2.234523534;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;2.443797326;1.738407714;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;3.195034121;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;2.63807937;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;3.498417839;1.478466624;4.118779803;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
27;1.373852024;3.214832221;1.579836634;1.985588832;3.802536364;4.373083735;3.791758595;1.443855332;3.015685669;1.836748838;2.162025029;1.867245819;4.08519942;2.942770076;1.696130628;2.020720455;0.878914836;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;1.624675644;0.830620568;2.240657277;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;4.8149428;3.378480837
28;3.031165186;1.439674818;1.579836634;2.367167471;2.4893921;3.022074682;2.755278296;2.917097429;1.460444313;5.42071013;2.234523534;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;2.443797326;1.738407714;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;3.195034121;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;2.63807937;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;3.498417839;1.478466624;4.118779803;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
29;1.373852024;3.214832221;1.579836634;1.985588832;3.802536364;4.373083735;3.791758595;1.443855332;3.015685669;1.836748838;2.162025029;1.867245819;4.08519942;2.942770076;1.696130628;2.020720455;0.878914836;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;1.80385232;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;3.781354948;0.830620568;2.240657277;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.592097209;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;4.8149428;3.378480837
30;3.031165186;1.439674818;1.579836634;2.367167471;2.4893921;3.022074682;2.755278296;2.917097429;1.460444313;5.42071013;2.234523534;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;2.443797326;1.738407714;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;3.195034121;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;2.63807937;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;3.498417839;1.478466624;4.118779803;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
31;1.373852024;3.214832221;1.579836634;1.985588832;3.802536364;4.373083735;3.791758595;1.443855332;3.015685669;1.836748838;2.162025029;1.867245819;4.08519942;2.942770076;1.696130628;2.020720455;0.878914836;2.056346364;2.880382763;3.265155277;3.247805544;3.092229085;2.207550419;3.901881308;1.221117603;2.468203227;2.893276123;1.85621398;3.280473641;3.124690158;1.588602566;3.172678716;1.945647424;2.406195575;3.781354948;0.830620568;2.240657277;1.561703675;1.837346652;3.258771881;2.881865253;2.370547838;2.64895173;1.682028359;2.10423654;1.405761434;2.456536548;1.489043709;1.694167922;2.743166003;2.711655037;2.049787716;2.780689586;1.423191644;1.691615846;3.056815755;3.865286753;2.531663621;2.730791888;1.820535354;2.85609432;3.156069671;1.196014889;2.09934031;7.132428524;4.8149428;4.856900778
32;3.031165186;1.439674818;1.579836634;2.367167471;2.4893921;3.022074682;2.755278296;2.917097429;1.460444313;5.42071013;2.234523534;1.996352655;3.99384747;3.170419731;1.899827486;2.842661354;3.559343031;2.204993373;2.443797326;1.738407714;5.450840642;2.82362581;3.803015691;1.957229073;2.845455792;2.686249358;1.085122654;2.407473183;1.874848425;4.453978122;3.924551838;3.195034121;4.821593566;4.143578321;2.382455043;2.274048082;2.437613784;2.196058518;3.256382389;2.087303511;2.746911703;2.90526851;3.955378717;2.399807635;3.401990767;2.63807937;3.568173202;1.739701019;1.531355331;1.801288417;3.004386058;2.776271864;1.388839195;1.487875801;2.68137999;3.473692446;4.118779803;1.948078134;2.121537945;6.41133897;3.152706141;3.500953264;1.391815623;1.964565291;1.522395173;2.686754717;2.863586578
