;a_EP;a_Err_EP;T_L_EP;T_L_Err_EP;T_M_EP;T_M_Err_EP;m_EP;m_Err_EP;a_PA;a_Err_PA;T_L_PA;T_L_Err_PA;T_M_PA;T_M_Err_PA;m_PA;m_Err_PA;a_Sur;a_Err_Sur;T_L_Sur;T_L_Err_Sur;T_M_Sur;T_M_Err_Sur;m_Sur;m_Err_Sur;ChiSquare
Iteration_577;0.0001618003472987732;;0.6651942124554147;;28.0;;2.5031987421761426;;0.0001000000001234544;;6.0;;35.0;;5.0;;3.0029761774387256e-05;;-1.4642119384942616;;28.0;;3.1424862194693333;;15498531.34225831
Iteration_622;0.00014241610802094248;;1.2785663811314956;;28.0;;2.8441865680513816;;0.0001089838862460422;;2.2810924498959824;;30.0;;3.0;;3.0000000000000004e-05;;-1.077600957664421;;31.0;;3.0391675266099396;;15647459.90998845
Iteration_440;0.00035857679018356945;;0.5416003759555509;;28.0;;2.522696664161345;;0.0001000408926337282;;6.0;;35.0;;5.0;;4.061121856031822e-05;;-1.4824870145747857;;31.0;;2.3782335551509197;;15657561.033628803
Iteration_746;0.00024362196210527128;;1.4517390068972715;;31.29756985806053;;3.0874670283309884;;0.00010018499298255806;;2.565817225893105;;30.0;;5.0;;4.39302006949753e-05;;-1.1705828524496447;;28.0;;2.3763992930937885;;16155939.626533382
Iteration_579;0.0003162135327641032;;1.007820884109874;;35.0;;2.5;;0.0001;;5.1178330586822325;;35.0;;5.0;;3.0000000000000004e-05;;-1.1518729096346334;;28.0;;1.5;;17043464.940022007
Iteration_100;0.00015289773091115127;;0.5085825849164317;;28.0;;2.500494958385577;;0.00017063886694266412;;6.0;;30.0;;5.0;;3.0028016586233402e-05;;-1.0943087259843303;;31.0;;2.3986499453881387;;18221986.16168178
Iteration_764;0.00031207775200382836;;1.884808103518248;;35.0;;2.5016035507610423;;0.00011382651044630243;;4.5286827260137255;;30.0;;3.3372697151513195;;3.0129886218871405e-05;;-1.035343705203779;;31.0;;1.5573618352910716;;18398513.208135687
Iteration_608;0.00036185141374333495;;0.6601916754500131;;35.0;;4.9067531131067845;;0.00010001423335590344;;4.635050517070312;;35.0;;5.0;;3.0080093543932562e-05;;-0.6477839361746076;;31.0;;1.9048218572286886;;19185758.308638223
Iteration_634;0.00022186222534063685;;1.0759131162485742;;28.0;;3.1397875877261994;;0.00010006029221158833;;6.0;;30.0;;5.0;;3.0372989848607675e-05;;-0.6319219394433908;;31.0;;3.5;;19374772.177252073
Iteration_659;0.0002381346979217902;;1.1617941155339921;;33.11318564877921;;4.0335300617723;;0.00010336831840214242;;4.946547961037582;;30.0;;3.7523416416330773;;3.8429227138136195e-05;;-1.1261187657496503;;31.0;;2.9913854896597725;;19494679.851154733
Iteration_333;0.00034130047506636835;;1.5987030918834022;;28.0;;2.5;;0.0001;;6.0;;33.4056909447234;;4.235461547564053;;4.032545359502518e-05;;-1.3673477080054282;;28.0479441850729;;1.7446903615786242;;20025320.99473243
Iteration_317;0.00012463070852952762;;1.2071038479162046;;35.0;;2.500037603533617;;0.00010014733348523845;;4.534882281650687;;30.0;;4.143261309894642;;3.0002049018642964e-05;;-2.0704952579904092;;31.0;;3.5;;20106588.921840727
Iteration_375;0.00018726014565805554;;1.0182503413680317;;28.0;;2.902154302850763;;0.00010001136887326824;;6.0;;30.0;;3.0;;3.0097183985450014e-05;;-1.9304509868047104;;31.0;;2.968295920564766;;20130909.9449177
Iteration_111;0.0003999999403499888;;0.9154387082447848;;28.0;;3.0634350215165598;;0.00010732068275789877;;4.085387742746084;;30.0;;3.0;;5.581674002140546e-05;;-1.864766400213039;;28.0;;1.8180187787787765;;20697868.139661334
Iteration_225;0.00018866037925479933;;0.7153815710970713;;28.0;;5.0;;0.00017568458027410137;;6.0;;30.0;;3.0;;3.0020520953366305e-05;;-0.7036995245589361;;28.0;;1.6562872608336225;;20793916.038220882
Iteration_640;0.0004;;0.6725343252671552;;35.0;;2.5;;0.0001;;6.0;;30.0;;4.712842774570116;;3.0000000000000004e-05;;-1.35333868380887;;28.0;;3.5;;21220994.910375018
Iteration_422;0.000273377487851136;;1.2724206308952297;;28.0;;3.286361276123042;;0.00010000836334781212;;5.468109245232042;;30.0;;5.0;;3.848110970192373e-05;;-0.8214740183324309;;28.0;;2.6427342948193364;;21494766.48596962
Iteration_250;0.0003139086787535689;;1.2218111188118965;;34.13286212144978;;3.900181128476659;;0.0001;;5.48766083193273;;31.755388142513024;;4.914730621742469;;3.0000000000000004e-05;;-0.5988032458383845;;28.0;;1.6858333867657054;;21671447.116969917
Iteration_522;0.00014535842683399464;;0.5054924166261596;;29.1441123331032;;2.6149635217287353;;0.00010012247903808736;;5.586365416817198;;30.0;;3.0;;3.0043008530509056e-05;;-1.1386148704125025;;31.0;;3.5;;22468267.980714973
Iteration_358;0.0001735801578312068;;1.0719932818325693;;34.16432732224901;;3.44751586159205;;0.00010001839363465793;;4.03568968873231;;30.0;;4.226462610679366;;3.310829390507143e-05;;-0.8087936277970513;;31.0;;3.5;;24431095.769699268
Iteration_22;0.0004;;0.5;;35.0;;2.75614155929419;;0.0001;;2.4445378069720323;;31.46269117145346;;4.309243578723767;;3.0000000000000004e-05;;-1.1256594188876035;;31.0;;1.9454290125797091;;25594225.624037474
Iteration_760;0.00015913572075361125;;1.4065484826626173;;35.0;;4.489688386044586;;0.00010000000597680173;;3.1858665293263693;;30.0;;3.0;;3.0404596544945263e-05;;-0.5646527961480015;;31.0;;3.2799932146205144;;25797151.36891052
Iteration_518;0.0003558924163346166;;1.0379458738646203;;35.0;;3.1546412209623593;;0.0001000043298948722;;5.575222494593611;;30.0;;5.0;;3.009307438234931e-05;;-0.9211600657583121;;28.0;;2.054460123611671;;25899084.472785346
Iteration_604;0.00039389451434764346;;0.7486944353827738;;28.299760932780366;;2.500025398802909;;0.00010006060457338799;;4.235949947227077;;30.0;;3.0;;3.0189744501642073e-05;;-1.1828925782367987;;31.0;;1.501073510309098;;26632414.69546709
Iteration_158;0.00014306520730564902;;1.1313700595403091;;29.53758494213958;;2.500045438622;;0.0001592421143650695;;6.0;;33.54033029509724;;5.0;;3.0015962292314144e-05;;-0.5176079189043188;;28.0;;1.847124264212697;;26960709.688035827
Iteration_17;0.00026218979715453316;;1.1938021758707982;;28.0;;4.4824010447649485;;0.00010001644993190417;;6.0;;30.0;;4.87701412185984;;3.265177708776944e-05;;-1.4427728993140585;;28.0;;3.196442417154891;;27304257.013931412
Iteration_497;0.00016041299695560406;;0.6696739361138387;;28.0;;2.5003720302938732;;0.00010000856139767194;;2.058527543798929;;32.13140213365995;;5.0;;3.305409450148224e-05;;-0.5719060933315641;;28.650540261263266;;3.2633314804293043;;27740175.450877864
Iteration_199;0.00018678202306613022;;1.5374374959846078;;28.0;;4.1247335350584695;;0.00025562801891460923;;5.840510329786767;;35.0;;5.0;;3.0034624124486024e-05;;-0.7281746707432104;;28.0;;1.5003946366036915;;27758613.49971432
Iteration_136;0.00016216229479385324;;1.2369842333150793;;33.17914334354928;;2.5029649164210213;;0.00010000621175425944;;4.265634773242065;;30.0;;3.0;;4.461661250702266e-05;;-1.25337136043321;;31.0;;3.5;;27975985.04143206
Iteration_429;0.0003999347787034946;;1.2483766362838784;;35.0;;3.991820406932133;;0.00010006600628102922;;2.2570817396744483;;34.14808897372464;;5.0;;4.239150138728635e-05;;-0.9814886360616288;;31.0;;2.518421549129835;;28137499.278714426
Iteration_409;0.00021336602238806912;;0.8624295512256085;;28.0;;5.0;;0.00010005252315809666;;5.803151119624969;;35.0;;3.0;;3.0001904895376725e-05;;-1.7165904743876048;;31.0;;2.7248427853935375;;28430447.805049535
Iteration_720;0.0003930458875390205;;1.4510180602145157;;34.94113498535246;;5.0;;0.00010011843394899233;;6.0;;30.0;;3.339415651035349;;4.0966019061251344e-05;;-1.1977324574658486;;30.668863659308673;;2.981492721157583;;29714693.961740468
Iteration_489;0.000333707436576897;;0.5513506794301625;;34.540713814555176;;4.455916430000023;;0.00010470720293091392;;3.8946129484261633;;30.0;;5.0;;4.2615783944985877e-05;;-1.2922898480750327;;31.0;;3.5;;30082708.224036425
Iteration_241;0.0004;;1.5074527200223642;;28.0;;3.242385449648901;;0.0001;;6.0;;35.0;;4.76712392890723;;3.3797530651338546e-05;;-1.0538931404501382;;28.0;;1.5423368327706286;;30127973.558281012
Iteration_747;0.00032611476137142333;;1.5067908060541266;;31.3648261875817;;2.5082326096261967;;0.00010000023848185257;;6.0;;30.0;;3.8019451594936715;;4.108888893936016e-05;;-1.5715793877034958;;31.0;;3.5;;30326405.361105144
Iteration_40;0.0001380363676167557;;0.6403411422653762;;28.0;;2.916314221156176;;0.0001001448330832144;;4.116266551846705;;35.0;;3.0;;3.004584845053879e-05;;-1.226108513576535;;28.0;;3.5;;31669344.485437993
Iteration_448;0.0003735386962377354;;1.374204057274429;;35.0;;2.5005859753727053;;0.00010019063156951225;;6.0;;30.0;;5.0;;3.015232865599309e-05;;-0.7011207810268774;;28.291953819671363;;3.5;;31729657.737403214
Iteration_651;0.00034069613811918344;;0.800295099315687;;34.46086483742526;;3.733109313576973;;0.00010695126092908258;;3.60489547480328;;30.0;;3.568218610953883;;3.0030466448828874e-05;;-1.2725341587901582;;29.10762405958204;;1.5000537774910376;;32400110.066090304
Iteration_205;0.0003999973370277399;;1.0594818250767226;;34.908420164210376;;2.9700593781437634;;0.00010000038224571488;;3.02986591525324;;30.0;;4.094122909617775;;4.525851382052198e-05;;-0.7480211652294759;;31.0;;3.5;;32905599.039941397
Iteration_752;0.0003999229500372969;;1.391952598549509;;35.0;;2.501491494617079;;0.0001100914341437315;;6.0;;30.0;;4.76412097130582;;3.010599940372176e-05;;-1.20138170224884;;31.0;;3.5;;34109982.01340471
Iteration_476;0.0002925479968535448;;1.0994118966470352;;28.0;;2.943031905210749;;0.0001;;4.383163481420902;;30.0;;5.0;;3.6212566150464324e-05;;-1.438696256076068;;31.0;;2.986598229807729;;34172531.32678826
Iteration_641;0.00017665961323892946;;1.0512443972249335;;33.11635342535191;;2.952090210785077;;0.00010000177479189037;;5.095862977738871;;30.86881624817568;;4.670536581003324;;3.0000815976108568e-05;;-0.8230386687413684;;31.0;;3.5;;35357117.19013068
Iteration_427;0.0002621790555146478;;0.5000107299511858;;28.0;;2.500081323112472;;0.0001000272479109887;;5.821889440025748;;30.0;;3.4940862200563423;;4.265969513987114e-05;;-1.86046317320268;;31.0;;3.5;;35376859.685739666
Iteration_152;0.0002854234480040202;;0.5592922525619599;;32.22493917814272;;2.500022465708944;;0.00010017202440423187;;6.0;;30.0;;5.0;;3.698788734739515e-05;;-1.372744174077777;;28.0;;3.2354704739959117;;35642058.64400031
Iteration_547;0.0003998267995619167;;1.0699909240685772;;35.0;;3.173234352244605;;0.00010000597070066986;;5.9584718805079815;;30.0;;3.0;;3.0002024115932523e-05;;-1.4591955504322378;;31.0;;2.0875242430047956;;36086994.95678893
Iteration_107;0.00021802335231905302;;1.4997598075322938;;28.0;;2.5000220413506113;;0.00010000685625244788;;4.8444358890701125;;30.0;;5.0;;3.003848460542202e-05;;-1.454301621694852;;31.0;;3.5;;36774456.67617333
Iteration_352;0.00017640373497300547;;1.0249160356531242;;28.0;;2.5001116072363923;;0.00010767261324841034;;3.0783578550546813;;30.0;;4.957625951328437;;3.001120353542447e-05;;-1.0759815146097722;;31.0;;3.5;;37632885.48047089
Iteration_78;0.00014716821839942082;;1.085386429332217;;28.0;;2.95276399429279;;0.00012968765423153268;;3.4884868461312926;;30.0;;3.149622687416655;;3.0000000000000004e-05;;-0.6956892805656878;;31.0;;3.5;;38323025.328886576
Iteration_336;0.00015215187629360642;;0.9670564772910621;;28.0;;3.0264086249075177;;0.00014208227464497834;;5.033514822758344;;30.0;;4.193676044288908;;3.003830149333664e-05;;-1.2679938118219525;;28.0;;3.5;;38424269.412996575
Iteration_369;0.00011731260895856782;;0.6799969274294536;;35.0;;3.055245934952902;;0.00012445524665375733;;4.20953197319994;;30.0;;4.1319735779599975;;3.0080175855344362e-05;;-1.2227010544831298;;28.0;;3.5;;38766983.32818873
Iteration_339;0.0003989900178407266;;1.4285226520027254;;31.518712610595568;;2.50615791776302;;0.00019153083468247118;;5.560111724127495;;30.0;;3.7991855432498403;;4.80656125788558e-05;;-1.2582032416044475;;31.0;;1.7929870582702332;;38809954.20237123
Iteration_600;0.00030890060865563335;;0.8131862100681755;;28.141636268267703;;3.0152510083701345;;0.00012920363448200658;;4.361926454222811;;30.0;;5.0;;3.0000000000000004e-05;;-0.5;;31.0;;1.684463431983188;;38859758.23341696
Iteration_201;0.00015716447200608323;;0.8844499276975557;;35.0;;3.332001449135073;;0.00010169811945813215;;4.712619421034214;;30.0;;3.529712197477503;;3.0000867341075457e-05;;-1.206770205590912;;31.0;;3.5;;38862623.354857616
Iteration_1;0.0002863076498593237;;0.631438972773618;;28.0;;2.5;;0.00012235717381505707;;6.0;;30.0;;4.9766337101164115;;3.0000000000000004e-05;;-1.1343179876069742;;28.0;;1.5;;38914459.99465542
Iteration_533;0.0002467626100626771;;1.6879025071903058;;28.0;;2.5016693267964887;;0.0001001771848391555;;4.441117736555347;;30.0;;3.4094404088032295;;3.946689862602646e-05;;-0.9375753412812431;;31.0;;2.868355506823389;;39670016.49444683
Iteration_442;0.00013323184340249976;;1.1337745608768806;;32.926338327363965;;3.3388262583823503;;0.00012182927451692558;;2.01788023541506;;30.0;;3.9497190277003185;;3.0001309425307574e-05;;-1.2414626891460587;;29.915158518725622;;3.5;;40273883.37566208
Iteration_677;0.0003410281416879393;;1.2959759965750732;;28.0;;2.500485100914822;;0.000123566983580187;;2.3033477611982773;;30.0;;4.234984658404997;;3.1493148437099436e-05;;-0.757596214909591;;31.0;;1.5012091746013874;;40832167.71777132
Iteration_310;0.00016605140121520078;;0.751404690675216;;28.0;;2.500022370332939;;0.00010011749753934389;;4.889542499387282;;30.0;;3.0;;3.0000008859590183e-05;;-0.9111661199046637;;31.0;;3.5;;43168901.03809134
Iteration_71;0.00016967331788663787;;1.5883360060993224;;35.0;;2.6979480211052924;;0.00010003360914275168;;2.6299873860911607;;35.0;;5.0;;4.041706752786439e-05;;-0.8279980313223216;;31.0;;3.5;;43233911.96633079
Iteration_743;0.00018002015306753705;;1.1907310955963155;;29.848779417395406;;2.5000975011424225;;0.000165873776536802;;4.109417488114142;;30.0;;4.906046741509206;;4.8469624594104986e-05;;-0.7463552615618205;;28.0;;2.3319020551969905;;44047404.97183029
Iteration_562;0.0002120009672215918;;0.6761147930560885;;28.0;;2.5000346172800225;;0.00015710056888955647;;5.126570820880525;;30.0;;5.0;;5.696107713771642e-05;;-1.687908636428344;;28.0;;3.5;;44622491.17732923
Iteration_569;0.00025003729058214444;;2.099789590869359;;32.54657978853889;;3.0917920935928915;;0.0001085140069440168;;6.0;;30.0;;5.0;;3.0003254962577188e-05;;-0.860743299584164;;28.0;;2.206807432200881;;45238835.56975969
Iteration_368;0.0001647084988320073;;0.9523375134768783;;35.0;;4.375345214414441;;0.00022246564434574097;;6.0;;30.358249255665655;;5.0;;4.2085757978781555e-05;;-0.5000001724432925;;28.0;;2.4987743395499975;;45871849.33400376
Iteration_110;0.00014492218084163834;;0.7589851081127841;;32.096217293452675;;3.026198805157911;;0.0001176539670309732;;3.5339786919080574;;30.0;;4.283355837226857;;3.495478352078923e-05;;-0.5080077164869854;;28.0;;3.4351993045485534;;46057601.8416363
Iteration_145;0.0002761397229692742;;1.0770131890652002;;28.0;;4.313645179804757;;0.0001129575571337422;;6.0;;30.0;;3.269616366696049;;4.955947461362441e-05;;-1.3632439075058427;;28.0;;3.5;;47591439.040396735
Iteration_372;0.00026137277181586914;;1.1361167708245252;;35.0;;2.562976811162092;;0.00012129263089390735;;4.437333202479541;;32.472758737859095;;5.0;;6.202384102639139e-05;;-0.8652831151022431;;28.0;;3.5;;50321185.02130266
Iteration_711;0.0003999762682240157;6.911387873684707e-07;1.1074239001322208;0.08445175704056108;29.954395576122746;0.27952461902070513;2.50002286937025;0.0013376306129639821;0.00010000564406638597;2.3849030042495525e-07;5.906107723696782;0.08314808846329827;30.422539118488267;0.18468910669079566;3.4567999531145484;0.0734255214498839;3.4702535468909916e-05;2.5170123022893153e-06;-0.5592602213843696;0.10851699303220315;30.238665009784235;0.09211786668879508;2.32280416271883;0.030712430047786805;50643763.98819993
Iteration_680;0.00020945990094699914;;0.9155432220081271;;28.0;;2.5;;0.0001;;6.0;;30.0;;4.094356434287082;;3.288861527238942e-05;;-1.0323145069456308;;28.0;;3.5;;51563495.34650383
Iteration_599;0.00013983096056103132;;0.6918877678357549;;33.93397066217801;;2.500638502850755;;0.00010020204945958594;;6.0;;30.0;;3.0;;3.712479075239312e-05;;-0.8366928142687895;;28.0;;3.419729584225679;;51633412.65279304
Iteration_47;0.0003510304403132943;;0.9214765898853298;;35.0;;4.175670868932775;;0.00015269856028919657;;6.0;;30.0;;5.0;;3.0000000000000004e-05;;-1.102392149710532;;31.0;;1.7441590102166602;;53378512.803140916
Iteration_493;0.0003999966567557481;;1.516882807732389;;28.0;;2.5000212841064196;;0.00010000104273758278;;4.227412262957552;;32.46476442112107;;3.1985601108237893;;3.000029795402668e-05;;-0.8624175285847562;;31.0;;1.5000112291365268;;54891405.29756919
Iteration_638;0.00023604422699201707;;0.5161719857393652;;28.0;;5.0;;0.0001000505217483189;;3.646364082827577;;30.16036067627423;;5.0;;3.082990810427343e-05;;-0.500014960920808;;28.0;;3.5;;55770920.85042571
Iteration_388;0.0002876276459256912;;1.178026797578723;;28.0;;3.507487377097025;;0.00010000457047591781;;3.433287611481542;;33.055666283881465;;3.152333139957887;;3.178632089333089e-05;;-1.3467799624431098;;29.446979653241808;;1.6673506963508702;;56011386.11910404
Iteration_661;0.00039995100262598093;;0.8870261976100381;;35.0;;3.773560718980676;;0.00010001969600158173;;5.351326244750687;;30.0;;5.0;;3.5814937652515974e-05;;-0.6675548820985444;;28.0;;3.5;;56057183.3964812
Iteration_258;0.00039999866264187463;;0.9494036186936095;;31.205687576947437;;2.9456595524366813;;0.00010001229203145061;;4.561962202979655;;30.0;;4.997300082060917;;3.748504573215924e-05;;-0.9478632791726209;;28.0;;3.0064167157003294;;56930523.65442688
Iteration_648;0.00024332555093872158;;0.830023466620885;;28.0;;2.5;;0.0001264203405517019;;6.0;;30.0;;4.481407163534787;;4.857329064693036e-05;;-1.683708990209647;;28.0;;3.5;;58883063.109922454
Iteration_315;0.0003999902760935062;;1.5813323005957542;;35.0;;2.5017228598398202;;0.0001000143275892255;;6.0;;35.0;;4.207289064996675;;3.0000429920788813e-05;;-1.1149632303234798;;28.0;;2.0954398557813176;;59520090.918964796
Iteration_686;0.00015842706850927057;;1.243706152453562;;35.0;;2.684528821345043;;0.00010011247286528112;;6.0;;34.389578349727145;;5.0;;3.02969906638357e-05;;-1.2936499302370343;;28.0;;3.5;;60339861.07207823
Iteration_575;0.00025525651475395846;;0.9926412513986076;;28.0;;2.5000028544185713;;0.00010608566568665204;;6.0;;30.0;;3.883529786906715;;3.0021283488315145e-05;;-1.1317170496192999;;28.0;;1.920544483688468;;63160267.03690946
Iteration_159;0.00020923111449236125;;1.1961489897794377;;28.019581200450673;;2.5;;0.00010915437183942323;;2.464864305473052;;32.537840794211505;;3.3710451113413105;;3.0000000000000004e-05;;-0.5071525597068911;;31.0;;1.92619868355581;;65080183.79966707
Iteration_689;0.0003200999752515142;;0.9335033603542668;;28.0;;3.4328776134512946;;0.00011680646619488832;;5.094551471835005;;30.0;;5.0;;4.9864287491009374e-05;;-1.539535440352438;;28.0;;3.5;;65534722.79085595
Iteration_703;0.00034154144030632726;;3.1989055824712294;;35.0;;3.387530046304464;;0.00010000646021873768;;6.0;;35.0;;3.2104995884065715;;3.3019931107010494e-05;;-1.1508565033603402;;28.0;;1.5012714863278944;;66300663.22795089
Iteration_542;0.00036280324391783783;;1.1567006349745597;;35.0;;3.9850115420954912;;0.00010007584690686371;;3.5762118481462233;;30.0;;3.0;;4.708162156701085e-05;;-0.5152063183403373;;31.0;;2.9408183910968058;;66854801.583169304
Iteration_656;0.00021580170389775692;;1.2448992557106604;;30.237407902888677;;3.783963287218004;;0.00010000000000000121;;3.5018817040610353;;30.0;;5.0;;3.0000000000003843e-05;;-0.5000000000033609;;28.0;;3.5;;66880432.25011991
Iteration_672;0.00019769864459889025;;0.5;;28.0;;4.379211834167956;;0.00017834549856742175;;5.1276822210334245;;30.0;;5.0;;3.418013808140851e-05;;-1.205533676588188;;31.0;;3.5;;68204864.31150609
Iteration_496;0.0003384486899883215;;0.6525283137829585;;28.0;;3.082414234142056;;0.00010020516899148986;;5.194044285391836;;32.42567398861018;;3.878330058319327;;3.000427716635204e-05;;-1.0170467600831374;;28.0;;1.5000712164743963;;71837013.25740965
Iteration_295;0.00010031621302871598;;0.664586594274062;;35.0;;2.5005600650308435;;0.00017738142851676195;;5.185552805659206;;35.0;;3.6178603433197916;;3.7712754637418595e-05;;-1.3076612675294914;;31.0;;3.5;;73260996.67568718
Iteration_527;0.0001736473248583468;;1.3074742672090158;;31.99296199163915;;2.5002737759257565;;0.00010009603259363349;;6.0;;33.05696871094281;;4.702085746477409;;3.00001257559033e-05;;-1.32246471568953;;28.0;;3.5;;73671598.63722856
Iteration_21;0.00021404531732017448;;0.9730520784498888;;28.0;;2.9493892160892177;;0.00010002435836913079;;6.0;;30.0;;3.652710120001462;;3.0028477064852152e-05;;-0.9129618271035085;;28.0;;3.5;;75478142.63528234
Iteration_501;0.00026597899249846963;;1.2450740200356791;;35.0;;3.528434631474052;;0.0001000473377107702;;3.255462823120527;;35.0;;3.0;;5.749658822375371e-05;;-1.4633511628527671;;31.0;;3.5;;76669843.97636509
Iteration_77;0.00027838852222996383;;1.6102776016399782;;30.62762229235537;;2.5000678549916753;;0.0001000017271069444;;6.0;;35.0;;4.1235252229056485;;3.1794005853924144e-05;;-1.1968300154194687;;31.0;;2.4905849963376947;;78296690.98409964
Iteration_632;0.00026733723076127655;;0.9237544185535664;;28.0;;3.511233786762786;;0.000108496227896584;;6.0;;30.0;;5.0;;3.263647238011131e-05;;-1.4767475978757219;;28.0;;3.5;;80267164.27132145
Iteration_494;0.0002139317609779324;;0.55460095658874;;28.0;;3.187968492200695;;0.00010052460402380354;;6.0;;30.0;;3.0;;3.086523250129879e-05;;-1.035563143030359;;29.781255403455262;;3.5;;80743508.36035234
Iteration_691;0.0001882093339357038;;1.565706827719858;;33.74605248343387;;2.5000008011142123;;0.0001656654440887043;;4.062335048894746;;30.0;;4.153699893627742;;4.3511416267846016e-05;;-0.8137044596075125;;31.0;;2.31456489967009;;82562436.5773331
Iteration_591;0.00032515463272673133;;1.1146717688277348;;28.0;;2.7170081025185415;;0.00010011898562328737;;4.555948984125493;;30.0;;5.0;;3.581755096935249e-05;;-1.4474507729284518;;31.0;;3.5;;83250465.08671066
Iteration_682;0.00023597003059701806;;1.4411803783628088;;28.0;;4.345470661256546;;0.00010000078445359563;;3.1203282788853888;;35.0;;5.0;;3.0019625600018534e-05;;-0.7667956429859499;;29.616309994632843;;3.5;;83352791.13543688
Iteration_471;0.00039999323098358953;;1.398810455475899;;28.778857898682002;;2.5000167845964567;;0.00010000281609566455;;6.0;;31.94105097903355;;5.0;;3.621647568120188e-05;;-1.0653677655963625;;31.0;;3.5;;84164515.44243029
Iteration_46;0.0004;;0.7119724630894082;;35.0;;2.5652230642272564;;0.0001;;3.4990407675173376;;30.0;;3.0;;4.292309008488985e-05;;-1.102078398339244;;31.0;;3.5;;85422390.04350331
Iteration_321;0.0001300102038574267;;0.5357035566165971;;28.0;;2.5004106840929397;;0.00013588667189307982;;3.011587201481247;;31.047049083118882;;3.0;;3.0001804781958827e-05;;-1.5774501926655589;;28.0;;3.5;;86644638.69942452
Iteration_356;0.0003997875339123315;;1.3727373464526442;;28.0;;4.2668247946169;;0.00010000020584471937;;5.987124988617618;;30.0;;5.0;;3.372520431828417e-05;;-0.9850625997548725;;28.0;;2.6707472125276475;;87171853.08718616
Iteration_463;0.0004;;1.1022408153203807;;33.368434399327676;;3.314282019048315;;0.0001;;3.6155863055524184;;30.496513919374856;;5.0;;3.298472818344483e-05;;-1.4302583471739192;;31.0;;3.5;;87824770.5351006
Iteration_42;0.0004;;1.1043962601599722;;35.0;;2.5;;0.0001;;6.0;;35.0;;4.74774678158729;;3.0000000000000004e-05;;-0.8469100439322492;;28.0;;3.5;;90201228.37377779
Iteration_374;0.0003999981897864427;;0.511910881958134;;35.0;;2.57884389349691;;0.00011916635657472486;;6.0;;30.0;;5.0;;3.267262604491636e-05;;-0.570171063131097;;28.0;;3.5;;91077454.76280977
Iteration_359;0.00016657272017059889;;1.1191968977052502;;28.0;;2.5000912501199646;;0.00010005603289346401;;4.036403845886218;;30.594347319432302;;3.0;;3.0027241386324146e-05;;-1.221941072517577;;28.0;;3.5;;97914993.08129938
Iteration_731;0.0002508626723334962;;1.3660097742256698;;35.0;;2.500033690358199;;0.00010001781268820756;;6.0;;35.0;;4.071827630175878;;4.6174029141252286e-05;;-0.8600579734647429;;28.0;;3.5;;99353761.16908728
Iteration_362;0.0004;;1.8434838744888324;;35.0;;4.986021074181961;;0.0001;;5.743730725530928;;35.0;;4.29274714371074;;4.521567740891811e-05;;-0.5399869514927689;;28.0;;3.5;;101278873.95199835
Iteration_745;0.0003999813913938626;;0.6577547025611686;;28.0;;2.5896527144172934;;0.00010959796426143004;;2.6770372582799586;;30.0;;4.332373010422002;;3.588278969717559e-05;;-1.3045991721498478;;28.0;;1.558609968451912;;107960672.79604399
Iteration_590;0.00031400247694763825;;0.87870085867423;;29.85254409274341;;3.2140525204846835;;0.00010000128637492628;;3.333825021290495;;30.0;;5.0;;3.240988831148133e-05;;-1.9655091762792019;;31.0;;3.5;;108723334.87699904
Iteration_316;0.00030604864081200346;;0.9660997650362126;;28.0;;2.793198203828398;;0.00010006650211509158;;4.187620750220784;;34.76245881850239;;5.0;;4.639135554503382e-05;;-1.2524488374017917;;28.0;;3.5;;115259618.58606124
Iteration_693;0.00030983491052821586;;1.4078996537226864;;28.0;;3.6945930699756704;;0.0001000355999507645;;6.0;;30.0;;5.0;;3.0028773189030814e-05;;-0.644920510976629;;28.0;;3.4923991346812535;;116325893.47595806
Iteration_646;0.000291058703212243;;0.9954172016856713;;35.0;;2.5;;0.0001;;6.0;;35.0;;5.0;;3.0000000000000004e-05;;-0.7633922272132478;;30.616233542523215;;3.5;;117223484.30206071
Iteration_279;0.00039994814705933114;;1.1498280036327697;;28.0;;4.485961702359991;;0.00010010059325590705;;6.0;;35.0;;5.0;;3.0003900794944855e-05;;-0.5339336941974704;;31.0;;2.5649847286646;;120233803.55368835
Iteration_253;0.0003925354299486286;;1.1293973498420873;;35.0;;4.712700607763631;;0.00010001654694481397;;6.0;;35.0;;5.0;;3.0119014440502743e-05;;-0.8436952044062895;;31.0;;3.5;;120369342.03610533
Iteration_301;0.0001927709729570095;;1.0204640927491375;;28.0;;2.9417803147586303;;0.0001489569511067015;;5.488417850097476;;30.0;;3.615942892216439;;4.0936855236910326e-05;;-0.5327779556600554;;28.0;;3.5;;121982325.87242816
Iteration_204;0.00039999999999985143;;1.3821055155044935;;28.0;;3.288148799544985;;0.0001000000000000224;;6.0;;30.0;;5.0;;3.0000000000003125e-05;;-1.2962549565156767;;31.0;;3.3968809306876704;;122749504.58905262
Iteration_437;0.00030628108530447067;;1.0373688742624663;;28.421326392769128;;3.14443129786122;;0.00010035211213113508;;5.227131956103513;;30.0;;3.0;;5.11820252987289e-05;;-0.7668504104393374;;28.0;;3.5;;122755211.2849925
